Test  | A*        | A* time   | A* len    | D* Lite   | D* time   | D* len    
896   | Path found| 0.482     | 45        | Path found| 2.011     | 45        
897   | Path found| 0.216     | 44        | Path found| 1.622     | 44        
898   | Path found| 0.167     | 35        | Path found| 1.455     | 35        
899   | Path found| 0.277     | 36        | Path found| 0.963     | 36        
900   | Path found| 0.350     | 41        | Path found| 1.424     | 41        
901   | Path found| 0.185     | 33        | Path found| 0.986     | 33        
902   | Path found| 0.101     | 19        | Path found| 0.501     | 19        
903   | Path found| 0.543     | 46        | Path found| 2.412     | 46        
904   | Path found| 0.102     | 19        | Path found| 0.511     | 19        
905   | Path found| 0.107     | 22        | Path found| 0.719     | 22        
906   | Path found| 0.106     | 17        | Path found| 0.504     | 17        
907   | Path found| 0.121     | 19        | Path found| 0.612     | 19        
908   | Path found| 0.053     | 7         | Path found| 0.244     | 7         
909   | Path found| 0.091     | 30        | Path found| 0.545     | 30        
910   | Path found| 0.219     | 37        | Path found| 1.279     | 37        
911   | Path found| 0.201     | 43        | Path found| 1.534     | 43        
912   | Path found| 0.101     | 31        | Path found| 0.332     | 31        
913   | Path found| 0.353     | 36        | Path found| 0.856     | 36        
914   | Path found| 0.518     | 55        | Path found| 1.485     | 55        
915   | Path found| 0.112     | 25        | Path found| 0.506     | 25        
916   | Path found| 0.400     | 56        | Path found| 2.962     | 56        
917   | Path found| 0.077     | 16        | Path found| 0.313     | 16        
918   | Path found| 0.073     | 21        | Path found| 0.338     | 21        
919   | Path found| 0.170     | 27        | Path found| 0.760     | 27        
920   | Path found| 0.077     | 16        | Path found| 0.374     | 16        
921   | Path found| 0.066     | 12        | Path found| 0.316     | 12        
922   | Path found| 0.122     | 23        | Path found| 0.721     | 23        
923   | Path found| 0.118     | 18        | Path found| 0.504     | 18        
924   | Path found| 0.086     | 24        | Path found| 0.290     | 24        
925   | Path found| 0.109     | 20        | Path found| 0.678     | 20        
926   | Path found| 0.072     | 13        | Path found| 0.369     | 13        
927   | Path found| 0.399     | 51        | Path found| 2.992     | 51        
928   | Path found| 1.132     | 76        | Path found| 5.776     | 76        
929   | Path found| 0.292     | 34        | Path found| 1.250     | 34        
930   | Path found| 0.209     | 40        | Path found| 1.623     | 40        
931   | Path found| 0.493     | 54        | Path found| 3.134     | 54        
932   | Path found| 0.071     | 10        | Path found| 0.323     | 10        
933   | Path found| 0.113     | 20        | Path found| 0.644     | 20        
934   | Path found| 0.354     | 45        | Path found| 1.692     | 45        
935   | Path found| 0.042     | 4         | Path found| 0.196     | 4         
936   | Path found| 0.484     | 51        | Path found| 2.519     | 51        
937   | Path found| 0.208     | 34        | Path found| 0.671     | 34        
938   | Path found| 0.166     | 43        | Path found| 1.917     | 43        
939   | Path found| 0.041     | 5         | Path found| 0.203     | 5         
940   | Path found| 0.269     | 53        | Path found| 2.649     | 53        
941   | Path found| 0.156     | 28        | Path found| 0.754     | 28        
942   | Path found| 0.116     | 18        | Path found| 0.612     | 18        
943   | Path found| 0.057     | 10        | Path found| 0.260     | 10        
944   | Path found| 0.057     | 10        | Path found| 0.266     | 10        
945   | Path found| 0.478     | 68        | Path found| 4.706     | 68        
946   | Path found| 0.188     | 37        | Path found| 1.021     | 37        
947   | Path found| 0.105     | 18        | Path found| 0.545     | 18        
948   | Path found| 0.080     | 16        | Path found| 0.426     | 16        
949   | Path found| 0.069     | 14        | Path found| 0.243     | 14        
950   | Path found| 0.053     | 16        | Path found| 0.271     | 16        
951   | Path found| 0.103     | 22        | Path found| 0.390     | 22        
952   | Path found| 0.064     | 12        | Path found| 0.289     | 12        
953   | Path found| 0.833     | 59        | Path found| 3.021     | 59        
954   | Path found| 0.421     | 60        | Path found| 3.606     | 60        
955   | Path found| 0.240     | 33        | Path found| 1.345     | 33        
956   | Path found| 0.065     | 11        | Path found| 0.296     | 11        
957   | Path found| 0.108     | 17        | Path found| 0.521     | 17        
958   | Path found| 0.319     | 36        | Path found| 1.417     | 36        
959   | Path found| 0.121     | 22        | Path found| 0.651     | 22        
960   | Path found| 0.065     | 10        | Path found| 0.263     | 10        
961   | Path found| 0.252     | 54        | Path found| 2.814     | 54        
962   | Path found| 0.086     | 17        | Path found| 0.470     | 17        
963   | Path found| 0.037     | 2         | Path found| 0.197     | 2         
964   | Path found| 0.444     | 43        | Path found| 2.231     | 43        
965   | Path found| 0.414     | 45        | Path found| 2.120     | 45        
966   | Path found| 0.314     | 48        | Path found| 2.465     | 48        
967   | Path found| 0.157     | 28        | Path found| 0.829     | 28        
968   | Path found| 0.071     | 25        | Path found| 0.399     | 25        
969   | Path found| 0.056     | 12        | Path found| 0.227     | 12        
970   | Path found| 0.190     | 30        | Path found| 1.025     | 30        
971   | Path found| 0.170     | 28        | Path found| 0.819     | 28        
972   | Path found| 0.077     | 15        | Path found| 0.414     | 15        
973   | Path found| 0.087     | 20        | Path found| 0.578     | 20        
974   | Path found| 0.292     | 31        | Path found| 1.281     | 31        
975   | Path found| 0.097     | 17        | Path found| 0.439     | 17        
976   | Path found| 0.080     | 17        | Path found| 0.426     | 17        
977   | Path found| 0.392     | 43        | Path found| 1.195     | 43        
978   | Path found| 0.072     | 13        | Path found| 0.319     | 13        
979   | Path found| 0.092     | 19        | Path found| 0.574     | 19        
980   | Path found| 0.175     | 34        | Path found| 0.980     | 34        
981   | Path found| 0.095     | 16        | Path found| 0.386     | 16        
982   | Path found| 0.047     | 9         | Path found| 0.233     | 9         
983   | Path found| 0.240     | 41        | Path found| 1.759     | 41        
984   | Path found| 0.113     | 28        | Path found| 0.403     | 28        
985   | Path found| 0.196     | 33        | Path found| 1.214     | 33        
986   | Path found| 0.253     | 28        | Path found| 1.020     | 28        
987   | Path found| 0.078     | 20        | Path found| 0.395     | 20        
988   | Path found| 0.155     | 28        | Path found| 0.868     | 28        
989   | Path found| 0.079     | 21        | Path found| 0.356     | 21        
990   | Path found| 0.106     | 22        | Path found| 0.576     | 22        
991   | Path found| 0.127     | 25        | Path found| 0.880     | 25        
992   | Path found| 0.168     | 39        | Path found| 1.124     | 39        
993   | Path found| 0.260     | 44        | Path found| 1.062     | 44        
994   | Path found| 0.437     | 55        | Path found| 2.733     | 55        
995   | Path found| 0.140     | 30        | Path found| 0.624     | 30        
996   | Path found| 0.076     | 20        | Path found| 0.368     | 20        
997   | Path found| 0.052     | 8         | Path found| 0.239     | 8         
998   | Path found| 0.253     | 41        | Path found| 1.511     | 41        
999   | Path found| 0.214     | 40        | Path found| 1.336     | 40        
1000  | Path found| 0.228     | 42        | Path found| 1.429     | 42        
---------------------------------------------------------------------------------
A* Static      | ok=1000 no_path=0    exceptions=0    avg=0.210    ms min=0.035    ms max=1.206    ms len_avg=31.560   len_min=2      len_max=83    
D* Static      | ok=1000 no_path=0    exceptions=0    avg=1.221    ms min=0.171    ms max=7.236    ms len_avg=31.560   len_min=2      len_max=83    
