Test  | A*        | A* time   | A* len    | D* Lite   | D* time   | D* len    
449   | Path found| 1.018     | 70        | Path found| 3.378     | 70        
450   | Path found| 0.460     | 73        | Path found| 5.370     | 73        
451   | Path found| 0.508     | 74        | Path found| 5.616     | 74        
452   | Path found| 1.087     | 74        | Path found| 5.802     | 74        
453   | Path found| 1.107     | 78        | Path found| 6.404     | 78        
454   | Path found| 0.473     | 70        | Path found| 4.866     | 70        
455   | Path found| 0.578     | 76        | Path found| 6.205     | 76        
456   | Path found| 0.621     | 71        | Path found| 5.362     | 71        
457   | Path found| 0.442     | 75        | Path found| 5.893     | 75        
458   | Path found| 0.836     | 71        | Path found| 5.305     | 71        
459   | Path found| 0.844     | 73        | Path found| 5.434     | 73        
460   | Path found| 0.432     | 73        | Path found| 5.657     | 73        
461   | Path found| 0.925     | 79        | Path found| 6.521     | 79        
462   | Path found| 0.515     | 70        | Path found| 4.953     | 70        
463   | Path found| 0.656     | 80        | Path found| 6.409     | 80        
464   | Path found| 0.903     | 74        | Path found| 5.431     | 74        
465   | Path found| 0.481     | 71        | Path found| 5.116     | 71        
466   | Path found| 1.359     | 75        | Path found| 5.231     | 75        
467   | Path found| 0.677     | 73        | Path found| 5.337     | 73        
468   | Path found| 0.482     | 70        | Path found| 5.087     | 70        
469   | Path found| 1.022     | 78        | Path found| 6.499     | 78        
470   | Path found| 0.656     | 72        | Path found| 5.456     | 72        
471   | Path found| 0.893     | 74        | Path found| 5.593     | 74        
472   | Path found| 0.482     | 76        | Path found| 5.693     | 76        
473   | Path found| 0.673     | 73        | Path found| 5.626     | 73        
474   | Path found| 1.145     | 78        | Path found| 5.987     | 78        
475   | Path found| 0.896     | 77        | Path found| 6.060     | 77        
476   | Path found| 0.590     | 72        | Path found| 5.437     | 72        
477   | Path found| 0.876     | 73        | Path found| 5.520     | 73        
478   | Path found| 0.539     | 76        | Path found| 5.827     | 76        
479   | Path found| 1.067     | 74        | Path found| 5.784     | 74        
480   | Path found| 0.764     | 77        | Path found| 6.063     | 77        
481   | Path found| 0.572     | 72        | Path found| 5.157     | 72        
482   | Path found| 0.946     | 84        | Path found| 7.300     | 84        
483   | Path found| 0.769     | 75        | Path found| 5.573     | 75        
484   | Path found| 1.104     | 71        | Path found| 3.817     | 71        
485   | Path found| 0.634     | 81        | Path found| 6.779     | 81        
486   | Path found| 0.430     | 71        | Path found| 5.504     | 71        
487   | Path found| 0.940     | 74        | Path found| 3.811     | 74        
488   | Path found| 0.992     | 79        | Path found| 6.316     | 79        
489   | Path found| 0.823     | 82        | Path found| 6.639     | 82        
490   | Path found| 0.524     | 79        | Path found| 6.340     | 79        
491   | Path found| 0.517     | 73        | Path found| 5.523     | 73        
492   | Path found| 0.723     | 70        | Path found| 4.561     | 70        
493   | Path found| 0.466     | 70        | Path found| 5.133     | 70        
494   | Path found| 0.567     | 73        | Path found| 4.764     | 73        
495   | Path found| 0.449     | 83        | Path found| 7.054     | 83        
496   | Path found| 0.340     | 71        | Path found| 5.229     | 71        
497   | Path found| 0.501     | 70        | Path found| 5.239     | 70        
498   | Path found| 0.761     | 72        | Path found| 4.849     | 72        
499   | Path found| 0.582     | 70        | Path found| 5.256     | 70        
500   | Path found| 0.801     | 78        | Path found| 6.009     | 78        
501   | Path found| 0.511     | 77        | Path found| 6.255     | 77        
502   | Path found| 0.947     | 72        | Path found| 5.307     | 72        
503   | Path found| 0.530     | 75        | Path found| 5.561     | 75        
504   | Path found| 0.494     | 71        | Path found| 5.332     | 71        
505   | Path found| 0.773     | 70        | Path found| 5.175     | 70        
506   | Path found| 1.041     | 86        | Path found| 8.040     | 86        
507   | Path found| 0.612     | 74        | Path found| 5.731     | 74        
508   | Path found| 0.599     | 76        | Path found| 6.055     | 76        
509   | Path found| 0.532     | 72        | Path found| 5.369     | 72        
510   | Path found| 0.572     | 78        | Path found| 6.017     | 78        
511   | Path found| 0.925     | 73        | Path found| 5.455     | 73        
512   | Path found| 1.154     | 74        | Path found| 5.540     | 74        
513   | Path found| 0.983     | 74        | Path found| 5.845     | 74        
514   | Path found| 0.501     | 72        | Path found| 5.277     | 72        
515   | Path found| 0.532     | 73        | Path found| 5.559     | 73        
516   | Path found| 0.429     | 79        | Path found| 6.350     | 79        
517   | Path found| 0.881     | 72        | Path found| 5.174     | 72        
518   | Path found| 0.434     | 70        | Path found| 4.840     | 70        
519   | Path found| 0.550     | 70        | Path found| 5.413     | 70        
520   | Path found| 0.806     | 76        | Path found| 6.199     | 76        
521   | Path found| 0.475     | 70        | Path found| 5.155     | 70        
522   | Path found| 0.449     | 80        | Path found| 6.860     | 80        
523   | Path found| 0.420     | 72        | Path found| 5.509     | 72        
524   | Path found| 0.855     | 80        | Path found| 6.833     | 80        
525   | Path found| 0.624     | 86        | Path found| 7.554     | 86        
526   | Path found| 0.442     | 77        | Path found| 6.166     | 77        
527   | Path found| 0.780     | 74        | Path found| 5.250     | 74        
528   | Path found| 0.889     | 74        | Path found| 5.367     | 74        
529   | Path found| 0.790     | 70        | Path found| 4.999     | 70        
530   | Path found| 0.613     | 73        | Path found| 5.584     | 73        
531   | Path found| 0.505     | 72        | Path found| 5.567     | 72        
532   | Path found| 0.728     | 79        | Path found| 6.455     | 79        
533   | Path found| 1.476     | 79        | Path found| 6.679     | 79        
534   | Path found| 0.659     | 74        | Path found| 5.565     | 74        
535   | Path found| 0.495     | 70        | Path found| 4.809     | 70        
536   | Path found| 0.771     | 80        | Path found| 6.614     | 80        
537   | Path found| 0.505     | 76        | Path found| 5.946     | 76        
538   | Path found| 0.573     | 77        | Path found| 6.067     | 77        
539   | Path found| 0.649     | 70        | Path found| 5.099     | 70        
540   | Path found| 0.487     | 73        | Path found| 5.464     | 73        
541   | Path found| 0.711     | 70        | Path found| 5.043     | 70        
542   | Path found| 0.624     | 70        | Path found| 3.715     | 70        
543   | Path found| 0.848     | 70        | Path found| 3.640     | 70        
544   | Path found| 0.596     | 80        | Path found| 6.592     | 80        
545   | Path found| 1.148     | 72        | Path found| 5.241     | 72        
546   | Path found| 0.514     | 72        | Path found| 5.443     | 72        
547   | Path found| 1.173     | 71        | Path found| 5.161     | 71        
548   | Path found| 0.771     | 72        | Path found| 5.093     | 72        
549   | Path found| 0.505     | 77        | Path found| 6.223     | 77        
550   | Path found| 1.505     | 79        | Path found| 6.646     | 79        
551   | Path found| 0.381     | 70        | Path found| 5.089     | 70        
552   | Path found| 0.950     | 73        | Path found| 5.554     | 73        
553   | Path found| 1.151     | 73        | Path found| 5.519     | 73        
554   | Path found| 0.725     | 71        | Path found| 5.298     | 71        
555   | Path found| 0.545     | 77        | Path found| 6.008     | 77        
556   | Path found| 0.832     | 75        | Path found| 5.999     | 75        
557   | Path found| 0.933     | 77        | Path found| 6.096     | 77        
558   | Path found| 1.062     | 81        | Path found| 6.708     | 81        
559   | Path found| 0.783     | 83        | Path found| 6.833     | 83        
560   | Path found| 1.401     | 85        | Path found| 7.710     | 85        
561   | Path found| 0.618     | 81        | Path found| 7.013     | 81        
562   | Path found| 0.461     | 72        | Path found| 5.273     | 72        
563   | Path found| 0.583     | 72        | Path found| 5.292     | 72        
564   | Path found| 0.352     | 78        | Path found| 6.453     | 78        
565   | Path found| 0.834     | 75        | Path found| 5.728     | 75        
566   | Path found| 0.686     | 70        | Path found| 5.199     | 70        
567   | Path found| 0.515     | 72        | Path found| 5.340     | 72        
568   | Path found| 0.565     | 74        | Path found| 5.798     | 74        
569   | Path found| 0.586     | 74        | Path found| 5.756     | 74        
570   | Path found| 0.732     | 73        | Path found| 5.500     | 73        
571   | Path found| 0.569     | 73        | Path found| 5.289     | 73        
572   | Path found| 0.293     | 71        | Path found| 5.310     | 71        
573   | Path found| 0.401     | 73        | Path found| 5.546     | 73        
574   | Path found| 0.866     | 72        | Path found| 5.225     | 72        
575   | Path found| 0.894     | 75        | Path found| 5.702     | 75        
576   | Path found| 0.461     | 71        | Path found| 4.956     | 71        
577   | Path found| 0.623     | 77        | Path found| 6.385     | 77        
578   | Path found| 0.834     | 79        | Path found| 6.404     | 79        
579   | Path found| 0.585     | 70        | Path found| 3.701     | 70        
580   | Path found| 0.682     | 86        | Path found| 7.792     | 86        
581   | Path found| 1.087     | 73        | Path found| 5.520     | 73        
582   | Path found| 1.198     | 70        | Path found| 5.232     | 70        
583   | Path found| 0.782     | 72        | Path found| 5.380     | 72        
584   | Path found| 0.476     | 77        | Path found| 6.173     | 77        
585   | Path found| 0.848     | 74        | Path found| 5.905     | 74        
586   | Path found| 0.585     | 75        | Path found| 5.734     | 75        
587   | Path found| 0.452     | 70        | Path found| 5.208     | 70        
588   | Path found| 1.098     | 76        | Path found| 5.976     | 76        
589   | Path found| 0.507     | 74        | Path found| 5.696     | 74        
590   | Path found| 0.729     | 73        | Path found| 5.459     | 73        
591   | Path found| 0.436     | 71        | Path found| 5.376     | 71        
592   | Path found| 0.512     | 73        | Path found| 5.654     | 73        
593   | Path found| 0.791     | 71        | Path found| 5.420     | 71        
594   | Path found| 0.988     | 72        | Path found| 5.392     | 72        
595   | Path found| 0.467     | 73        | Path found| 5.482     | 73        
596   | Path found| 0.755     | 72        | Path found| 5.647     | 72        
597   | Path found| 1.046     | 74        | Path found| 5.696     | 74        
598   | Path found| 0.514     | 73        | Path found| 5.151     | 73        
599   | Path found| 0.933     | 72        | Path found| 5.462     | 72        
600   | Path found| 0.395     | 71        | Path found| 4.980     | 71        
601   | Path found| 1.144     | 81        | Path found| 6.812     | 81        
602   | Path found| 0.602     | 74        | Path found| 5.225     | 74        
603   | Path found| 0.459     | 72        | Path found| 5.493     | 72        
604   | Path found| 0.420     | 73        | Path found| 5.393     | 73        
605   | Path found| 0.867     | 71        | Path found| 5.186     | 71        
606   | Path found| 1.232     | 71        | Path found| 4.889     | 71        
607   | Path found| 0.698     | 79        | Path found| 6.249     | 79        
608   | Path found| 0.750     | 72        | Path found| 5.557     | 72        
609   | Path found| 1.469     | 76        | Path found| 6.122     | 76        
610   | Path found| 0.483     | 77        | Path found| 6.108     | 77        
611   | Path found| 0.435     | 70        | Path found| 4.912     | 70        
612   | Path found| 0.366     | 74        | Path found| 5.708     | 74        
613   | Path found| 1.190     | 80        | Path found| 6.568     | 80        
614   | Path found| 0.584     | 79        | Path found| 6.338     | 79        
615   | Path found| 1.019     | 75        | Path found| 5.627     | 75        
616   | Path found| 0.413     | 70        | Path found| 5.051     | 70        
617   | Path found| 0.463     | 70        | Path found| 5.113     | 70        
618   | Path found| 0.444     | 73        | Path found| 5.509     | 73        
619   | Path found| 0.483     | 74        | Path found| 5.765     | 74        
620   | Path found| 0.838     | 73        | Path found| 4.001     | 73        
621   | Path found| 1.100     | 73        | Path found| 5.698     | 73        
622   | Path found| 0.911     | 78        | Path found| 6.582     | 78        
623   | Path found| 1.445     | 79        | Path found| 6.508     | 79        
624   | Path found| 0.537     | 72        | Path found| 4.887     | 72        
625   | Path found| 0.527     | 72        | Path found| 5.110     | 72        
626   | Path found| 0.832     | 70        | Path found| 4.900     | 70        
627   | Path found| 0.498     | 71        | Path found| 4.881     | 71        
628   | Path found| 1.740     | 85        | Path found| 7.443     | 85        
629   | Path found| 0.869     | 83        | Path found| 7.208     | 83        
630   | Path found| 0.628     | 70        | Path found| 5.165     | 70        
631   | Path found| 1.548     | 80        | Path found| 6.813     | 80        
632   | Path found| 1.224     | 76        | Path found| 6.133     | 76        
633   | Path found| 0.774     | 74        | Path found| 5.874     | 74        
634   | Path found| 0.777     | 72        | Path found| 3.827     | 72        
635   | Path found| 1.147     | 85        | Path found| 7.146     | 85        
636   | Path found| 1.267     | 72        | Path found| 5.349     | 72        
637   | Path found| 0.499     | 70        | Path found| 4.738     | 70        
638   | Path found| 1.164     | 71        | Path found| 3.650     | 71        
639   | Path found| 0.407     | 78        | Path found| 6.406     | 78        
640   | Path found| 1.152     | 75        | Path found| 5.847     | 75        
641   | Path found| 1.255     | 75        | Path found| 5.810     | 75        
642   | Path found| 0.870     | 78        | Path found| 6.310     | 78        
643   | Path found| 1.256     | 75        | Path found| 6.057     | 75        
644   | Path found| 0.625     | 71        | Path found| 3.769     | 71        
645   | Path found| 0.549     | 72        | Path found| 5.398     | 72        
646   | Path found| 0.328     | 71        | Path found| 5.293     | 71        
647   | Path found| 0.419     | 72        | Path found| 5.399     | 72        
648   | Path found| 0.579     | 71        | Path found| 4.987     | 71        
649   | Path found| 0.505     | 75        | Path found| 5.829     | 75        
650   | Path found| 0.608     | 77        | Path found| 6.039     | 77        
651   | Path found| 0.493     | 74        | Path found| 5.820     | 74        
652   | Path found| 0.503     | 71        | Path found| 5.116     | 71        
653   | Path found| 1.115     | 70        | Path found| 5.086     | 70        
654   | Path found| 1.639     | 85        | Path found| 7.456     | 85        
655   | Path found| 0.530     | 71        | Path found| 5.190     | 71        
656   | Path found| 1.381     | 74        | Path found| 5.836     | 74        
657   | Path found| 0.739     | 70        | Path found| 4.955     | 70        
658   | Path found| 0.529     | 71        | Path found| 4.670     | 71        
659   | Path found| 1.018     | 70        | Path found| 5.089     | 70        
660   | Path found| 0.557     | 70        | Path found| 4.998     | 70        
661   | Path found| 0.923     | 74        | Path found| 5.705     | 74        
662   | Path found| 0.495     | 75        | Path found| 5.942     | 75        
663   | Path found| 0.914     | 76        | Path found| 5.964     | 76        
664   | Path found| 0.939     | 74        | Path found| 5.863     | 74        
665   | Path found| 0.766     | 71        | Path found| 5.319     | 71        
666   | Path found| 0.573     | 73        | Path found| 5.484     | 73        
667   | Path found| 0.452     | 73        | Path found| 5.455     | 73        
668   | Path found| 0.639     | 80        | Path found| 6.590     | 80        
669   | Path found| 0.800     | 75        | Path found| 6.039     | 75        
670   | Path found| 0.468     | 70        | Path found| 5.154     | 70        
671   | Path found| 1.147     | 71        | Path found| 5.240     | 71        
672   | Path found| 0.547     | 72        | Path found| 5.252     | 72        
673   | Path found| 0.903     | 70        | Path found| 5.285     | 70        
674   | Path found| 0.552     | 71        | Path found| 5.328     | 71        
675   | Path found| 0.548     | 81        | Path found| 7.097     | 81        
676   | Path found| 0.763     | 71        | Path found| 5.360     | 71        
677   | Path found| 0.607     | 70        | Path found| 4.834     | 70        
678   | Path found| 0.797     | 74        | Path found| 5.484     | 74        
679   | Path found| 0.860     | 81        | Path found| 6.793     | 81        
680   | Path found| 0.910     | 84        | Path found| 7.386     | 84        
681   | Path found| 0.580     | 73        | Path found| 5.269     | 73        
682   | Path found| 0.521     | 85        | Path found| 7.839     | 85        
683   | Path found| 0.661     | 76        | Path found| 6.117     | 76        
684   | Path found| 0.931     | 81        | Path found| 6.613     | 81        
685   | Path found| 0.643     | 72        | Path found| 5.508     | 72        
686   | Path found| 0.832     | 70        | Path found| 4.908     | 70        
687   | Path found| 0.499     | 79        | Path found| 6.095     | 79        
688   | Path found| 1.255     | 80        | Path found| 6.502     | 80        
689   | Path found| 1.084     | 79        | Path found| 6.828     | 79        
690   | Path found| 0.543     | 71        | Path found| 5.318     | 71        
691   | Path found| 1.250     | 71        | Path found| 5.373     | 71        
692   | Path found| 0.543     | 71        | Path found| 5.263     | 71        
693   | Path found| 0.980     | 73        | Path found| 5.332     | 73        
694   | Path found| 0.515     | 71        | Path found| 5.404     | 71        
695   | Path found| 0.443     | 70        | Path found| 5.035     | 70        
696   | Path found| 0.495     | 70        | Path found| 4.805     | 70        
697   | Path found| 1.102     | 76        | Path found| 6.207     | 76        
698   | Path found| 0.714     | 81        | Path found| 6.882     | 81        
699   | Path found| 0.526     | 79        | Path found| 6.757     | 79        
700   | Path found| 0.526     | 70        | Path found| 5.072     | 70        
701   | Path found| 0.426     | 71        | Path found| 5.162     | 71        
702   | Path found| 0.427     | 74        | Path found| 5.509     | 74        
703   | Path found| 0.560     | 74        | Path found| 5.641     | 74        
704   | Path found| 0.874     | 74        | Path found| 5.816     | 74        
705   | Path found| 0.485     | 72        | Path found| 5.184     | 72        
706   | Path found| 0.543     | 76        | Path found| 6.070     | 76        
707   | Path found| 0.868     | 73        | Path found| 3.992     | 73        
708   | Path found| 0.529     | 70        | Path found| 3.396     | 70        
709   | Path found| 1.500     | 77        | Path found| 6.400     | 77        
710   | Path found| 0.441     | 72        | Path found| 5.328     | 72        
711   | Path found| 0.677     | 71        | Path found| 3.595     | 71        
712   | Path found| 0.603     | 70        | Path found| 5.063     | 70        
713   | Path found| 0.730     | 70        | Path found| 4.891     | 70        
714   | Path found| 0.797     | 74        | Path found| 5.716     | 74        
715   | Path found| 1.007     | 72        | Path found| 5.337     | 72        
716   | Path found| 0.377     | 74        | Path found| 5.722     | 74        
717   | Path found| 0.978     | 82        | Path found| 7.041     | 82        
718   | Path found| 0.514     | 76        | Path found| 5.796     | 76        
719   | Path found| 0.477     | 75        | Path found| 6.089     | 75        
720   | Path found| 0.467     | 72        | Path found| 5.447     | 72        
721   | Path found| 0.982     | 80        | Path found| 6.729     | 80        
722   | Path found| 0.575     | 77        | Path found| 6.041     | 77        
723   | Path found| 0.823     | 78        | Path found| 6.407     | 78        
724   | Path found| 0.558     | 72        | Path found| 5.063     | 72        
725   | Path found| 1.246     | 78        | Path found| 5.892     | 78        
726   | Path found| 0.502     | 70        | Path found| 4.844     | 70        
727   | Path found| 1.116     | 76        | Path found| 6.093     | 76        
728   | Path found| 1.212     | 73        | Path found| 5.580     | 73        
729   | Path found| 0.836     | 75        | Path found| 5.537     | 75        
730   | Path found| 0.515     | 78        | Path found| 6.452     | 78        
731   | Path found| 0.545     | 70        | Path found| 5.058     | 70        
732   | Path found| 0.453     | 74        | Path found| 5.869     | 74        
733   | Path found| 0.838     | 70        | Path found| 5.024     | 70        
734   | Path found| 0.842     | 73        | Path found| 5.357     | 73        
735   | Path found| 0.842     | 82        | Path found| 6.954     | 82        
736   | Path found| 0.509     | 72        | Path found| 5.638     | 72        
737   | Path found| 1.138     | 73        | Path found| 3.751     | 73        
738   | Path found| 0.746     | 72        | Path found| 5.043     | 72        
739   | Path found| 0.652     | 73        | Path found| 5.609     | 73        
740   | Path found| 0.859     | 73        | Path found| 5.735     | 73        
741   | Path found| 0.990     | 74        | Path found| 5.710     | 74        
742   | Path found| 0.655     | 77        | Path found| 6.110     | 77        
743   | Path found| 1.233     | 74        | Path found| 5.818     | 74        
744   | Path found| 0.634     | 77        | Path found| 6.100     | 77        
745   | Path found| 0.479     | 72        | Path found| 5.470     | 72        
746   | Path found| 1.492     | 81        | Path found| 6.827     | 81        
747   | Path found| 1.243     | 83        | Path found| 7.293     | 83        
748   | Path found| 0.440     | 71        | Path found| 5.297     | 71        
749   | Path found| 1.261     | 72        | Path found| 5.189     | 72        
750   | Path found| 0.616     | 77        | Path found| 6.030     | 77        
751   | Path found| 0.455     | 72        | Path found| 5.159     | 72        
752   | Path found| 0.453     | 78        | Path found| 6.403     | 78        
753   | Path found| 1.031     | 76        | Path found| 6.201     | 76        
754   | Path found| 0.514     | 78        | Path found| 6.012     | 78        
755   | Path found| 0.470     | 72        | Path found| 5.359     | 72        
756   | Path found| 0.457     | 70        | Path found| 5.162     | 70        
757   | Path found| 0.798     | 77        | Path found| 6.563     | 77        
758   | Path found| 0.818     | 70        | Path found| 5.298     | 70        
759   | Path found| 1.016     | 72        | Path found| 5.306     | 72        
760   | Path found| 0.513     | 75        | Path found| 5.970     | 75        
761   | Path found| 0.605     | 74        | Path found| 5.681     | 74        
762   | Path found| 0.986     | 77        | Path found| 6.054     | 77        
763   | Path found| 0.492     | 73        | Path found| 5.805     | 73        
764   | Path found| 0.812     | 73        | Path found| 5.652     | 73        
765   | Path found| 0.511     | 70        | Path found| 5.091     | 70        
766   | Path found| 0.868     | 86        | Path found| 7.868     | 86        
767   | Path found| 0.978     | 73        | Path found| 5.724     | 73        
768   | Path found| 0.519     | 73        | Path found| 5.537     | 73        
769   | Path found| 0.871     | 78        | Path found| 6.348     | 78        
770   | Path found| 0.493     | 76        | Path found| 6.091     | 76        
771   | Path found| 0.743     | 73        | Path found| 5.540     | 73        
772   | Path found| 0.506     | 74        | Path found| 5.460     | 74        
773   | Path found| 0.520     | 75        | Path found| 6.022     | 75        
774   | Path found| 0.451     | 72        | Path found| 5.473     | 72        
775   | Path found| 0.442     | 79        | Path found| 5.921     | 79        
776   | Path found| 0.490     | 73        | Path found| 5.509     | 73        
777   | Path found| 0.825     | 74        | Path found| 5.952     | 74        
778   | Path found| 0.935     | 75        | Path found| 6.155     | 75        
779   | Path found| 1.057     | 71        | Path found| 5.433     | 71        
780   | Path found| 0.721     | 70        | Path found| 5.135     | 70        
781   | Path found| 0.890     | 73        | Path found| 5.852     | 73        
782   | Path found| 1.039     | 74        | Path found| 5.939     | 74        
783   | Path found| 0.480     | 70        | Path found| 5.158     | 70        
784   | Path found| 0.556     | 76        | Path found| 6.016     | 76        
785   | Path found| 0.550     | 84        | Path found| 7.447     | 84        
786   | Path found| 0.545     | 72        | Path found| 5.329     | 72        
787   | Path found| 0.889     | 73        | Path found| 5.750     | 73        
788   | Path found| 1.419     | 78        | Path found| 6.515     | 78        
789   | Path found| 1.635     | 82        | Path found| 7.164     | 82        
790   | Path found| 1.274     | 74        | Path found| 5.608     | 74        
791   | Path found| 0.466     | 71        | Path found| 5.245     | 71        
792   | Path found| 1.330     | 77        | Path found| 6.380     | 77        
793   | Path found| 0.692     | 74        | Path found| 5.781     | 74        
794   | Path found| 0.462     | 72        | Path found| 5.537     | 72        
795   | Path found| 0.890     | 70        | Path found| 5.240     | 70        
796   | Path found| 1.241     | 70        | Path found| 5.291     | 70        
797   | Path found| 0.752     | 71        | Path found| 5.262     | 71        
798   | Path found| 0.542     | 73        | Path found| 5.448     | 73        
799   | Path found| 1.026     | 70        | Path found| 4.975     | 70        
800   | Path found| 0.512     | 81        | Path found| 6.882     | 81        
801   | Path found| 0.538     | 70        | Path found| 5.072     | 70        
802   | Path found| 0.517     | 75        | Path found| 5.762     | 75        
803   | Path found| 0.864     | 74        | Path found| 5.753     | 74        
804   | Path found| 0.882     | 72        | Path found| 5.355     | 72        
805   | Path found| 0.874     | 73        | Path found| 5.842     | 73        
806   | Path found| 0.551     | 71        | Path found| 5.019     | 71        
807   | Path found| 0.992     | 79        | Path found| 6.521     | 79        
808   | Path found| 1.220     | 71        | Path found| 5.406     | 71        
809   | Path found| 0.807     | 77        | Path found| 6.059     | 77        
810   | Path found| 0.694     | 70        | Path found| 5.036     | 70        
811   | Path found| 0.590     | 81        | Path found| 6.815     | 81        
812   | Path found| 0.881     | 74        | Path found| 5.804     | 74        
813   | Path found| 0.924     | 70        | Path found| 5.461     | 70        
814   | Path found| 0.942     | 72        | Path found| 5.277     | 72        
815   | Path found| 0.466     | 78        | Path found| 6.694     | 78        
816   | Path found| 0.446     | 76        | Path found| 6.067     | 76        
817   | Path found| 0.568     | 73        | Path found| 5.442     | 73        
818   | Path found| 0.705     | 77        | Path found| 6.045     | 77        
819   | Path found| 1.303     | 75        | Path found| 5.301     | 75        
820   | Path found| 0.679     | 74        | Path found| 5.876     | 74        
821   | Path found| 0.509     | 72        | Path found| 5.497     | 72        
822   | Path found| 1.078     | 73        | Path found| 5.521     | 73        
823   | Path found| 1.196     | 70        | Path found| 5.218     | 70        
824   | Path found| 0.746     | 73        | Path found| 5.071     | 73        
825   | Path found| 0.554     | 79        | Path found| 6.475     | 79        
826   | Path found| 0.630     | 76        | Path found| 6.125     | 76        
827   | Path found| 0.479     | 79        | Path found| 6.533     | 79        
828   | Path found| 0.867     | 79        | Path found| 6.709     | 79        
829   | Path found| 0.477     | 70        | Path found| 5.223     | 70        
830   | Path found| 0.444     | 71        | Path found| 5.360     | 71        
831   | Path found| 0.480     | 73        | Path found| 5.403     | 73        
832   | Path found| 0.432     | 70        | Path found| 5.200     | 70        
833   | Path found| 0.596     | 73        | Path found| 5.518     | 73        
834   | Path found| 0.470     | 74        | Path found| 5.735     | 74        
835   | Path found| 0.519     | 71        | Path found| 5.395     | 71        
836   | Path found| 0.595     | 74        | Path found| 5.728     | 74        
837   | Path found| 1.345     | 75        | Path found| 5.817     | 75        
838   | Path found| 0.499     | 70        | Path found| 5.203     | 70        
839   | Path found| 0.750     | 70        | Path found| 4.965     | 70        
840   | Path found| 0.523     | 77        | Path found| 6.286     | 77        
841   | Path found| 0.517     | 78        | Path found| 6.692     | 78        
842   | Path found| 1.286     | 77        | Path found| 6.199     | 77        
843   | Path found| 0.490     | 72        | Path found| 5.049     | 72        
844   | Path found| 0.566     | 78        | Path found| 6.446     | 78        
845   | Path found| 0.645     | 75        | Path found| 6.084     | 75        
846   | Path found| 0.629     | 78        | Path found| 6.203     | 78        
847   | Path found| 0.657     | 76        | Path found| 6.368     | 76        
848   | Path found| 0.815     | 71        | Path found| 5.508     | 71        
849   | Path found| 0.918     | 76        | Path found| 6.310     | 76        
850   | Path found| 0.556     | 86        | Path found| 7.955     | 86        
851   | Path found| 0.405     | 75        | Path found| 6.143     | 75        
852   | Path found| 0.697     | 71        | Path found| 4.973     | 71        
853   | Path found| 1.248     | 71        | Path found| 3.878     | 71        
854   | Path found| 0.435     | 80        | Path found| 6.185     | 80        
855   | Path found| 0.652     | 70        | Path found| 5.170     | 70        
856   | Path found| 0.927     | 72        | Path found| 5.471     | 72        
857   | Path found| 0.737     | 74        | Path found| 5.842     | 74        
858   | Path found| 0.439     | 83        | Path found| 7.391     | 83        
859   | Path found| 0.913     | 71        | Path found| 5.384     | 71        
860   | Path found| 0.551     | 71        | Path found| 4.517     | 71        
861   | Path found| 0.942     | 76        | Path found| 6.222     | 76        
862   | Path found| 0.510     | 73        | Path found| 5.263     | 73        
863   | Path found| 1.377     | 74        | Path found| 5.920     | 74        
864   | Path found| 0.550     | 75        | Path found| 5.854     | 75        
865   | Path found| 0.745     | 72        | Path found| 5.225     | 72        
866   | Path found| 0.486     | 77        | Path found| 6.085     | 77        
867   | Path found| 0.970     | 83        | Path found| 7.127     | 83        
868   | Path found| 0.565     | 74        | Path found| 5.835     | 74        
869   | Path found| 0.460     | 72        | Path found| 5.500     | 72        
870   | Path found| 0.958     | 79        | Path found| 6.688     | 79        
871   | Path found| 0.500     | 80        | Path found| 6.927     | 80        
872   | Path found| 0.806     | 82        | Path found| 7.233     | 82        
873   | Path found| 1.083     | 70        | Path found| 3.760     | 70        
874   | Path found| 0.810     | 75        | Path found| 6.174     | 75        
875   | Path found| 0.414     | 73        | Path found| 5.373     | 73        
876   | Path found| 0.986     | 73        | Path found| 5.403     | 73        
877   | Path found| 0.899     | 78        | Path found| 6.383     | 78        
878   | Path found| 0.450     | 72        | Path found| 5.108     | 72        
879   | Path found| 0.657     | 70        | Path found| 5.084     | 70        
880   | Path found| 0.974     | 76        | Path found| 6.210     | 76        
881   | Path found| 0.563     | 73        | Path found| 5.826     | 73        
882   | Path found| 0.692     | 76        | Path found| 6.062     | 76        
883   | Path found| 0.512     | 72        | Path found| 5.678     | 72        
884   | Path found| 0.929     | 77        | Path found| 6.340     | 77        
885   | Path found| 0.601     | 70        | Path found| 3.505     | 70        
886   | Path found| 0.569     | 70        | Path found| 5.058     | 70        
887   | Path found| 0.977     | 73        | Path found| 5.432     | 73        
888   | Path found| 0.819     | 74        | Path found| 5.882     | 74        
889   | Path found| 0.489     | 70        | Path found| 4.854     | 70        
890   | Path found| 0.708     | 75        | Path found| 5.824     | 75        
891   | Path found| 0.351     | 72        | Path found| 5.662     | 72        
892   | Path found| 1.417     | 77        | Path found| 6.385     | 77        
893   | Path found| 0.526     | 79        | Path found| 6.485     | 79        
894   | Path found| 0.438     | 73        | Path found| 5.451     | 73        
895   | Path found| 0.491     | 71        | Path found| 4.755     | 71        
896   | Path found| 0.926     | 88        | Path found| 8.232     | 88        
897   | Path found| 0.712     | 82        | Path found| 7.048     | 82        
898   | Path found| 0.460     | 70        | Path found| 5.309     | 70        
